,OPERATION NAME,ZIPCODE,VENDOR TYPE,LATITUDE,LONGITUDE
7610,KRISHTI & PAPA INC,11372,CONVENIENCE STORE,40.74728001,-73.88844196
7611,LA OTRA GROCERY CORP,11372,GROCERY SUPERMARKET,40.75089999,-73.87233102
7612,SWEETY GROCERY CORP.,11372,GROCERY SUPERMARKET,40.75009,-73.87985202
7613,FLOR'S DELI GROCERY INC,11372,GROCERY SUPERMARKET,40.74894,-73.87266798
7614,AMRUT INC,11372,GROCERY SUPERMARKET,40.74945,-73.88601004
7615,"ASHU DREAM USA, INC",11372,GROCERY SUPERMARKET,40.74724003,-73.89149993
7616,ENJOY CONVENIENCE STORE NC,11372,GROCERY SUPERMARKET,40.74933999,-73.88930698
7617,H&D CONVENIENCE STORE INC,11372,GROCERY SUPERMARKET,40.74887002,-73.87644201
7618,SHELL NORTHERN CONVENIENCE STORE LLC,11372,GROCERY SUPERMARKET,40.75422999,-73.89498597
7619,"LEE, MYUNG SOOK",11372,GROCERY SUPERMARKET,40.74928999,-73.88970998
7620,LA ECONOMICA NORTHERN BLVD 95 INC/,11372,CONVENIENCE STORE,40.75706001,-73.87252004
7621,"7 ELEVEN, INC",11372,GROCERY SUPERMARKET,40.74715001,-73.88723002
7622,NEW YORK DELI & GROCERY INC.,11372,GROCERY SUPERMARKET,40.74717,-73.88945399
7623,"PAREKH, INDU K",11372,STAND,40.74986485,-73.88314928
7624,BANGLA BAZAR GROCERY AND HALAL MEAT INC.,11372,GROCERY SUPERMARKET,40.75094998,-73.89367101
7625,ZIBBER CORP,11372,GROCERY SUPERMARKET,40.75616998,-73.87804497
7626,ROOSEVELT CANDY GROCERY CORP,11372,CONVENIENCE STORE,40.74685999,-73.89008599
7627,MD RAFIQUL ISLAM,11372,GROCERY SUPERMARKET,40.7507244,-73.89301564
7628,7 STAR DELI GROCERY INC,11372,GROCERY SUPERMARKET,40.75611001,-73.87869096
7629,PRAMUKH 80 INC,11372,GROCERY SUPERMARKET,40.74733001,-73.88562003
7630,STOP & CARRY CONVENIENCE INC,11372,CONVENIENCE STORE,40.75542001,-73.88516204
7631,SHAH'S DELI INC,11372,CONVENIENCE STORE,40.74910001,-73.89153396
7632,ITTADI BAZAAR LLC.,11372,GROCERY SUPERMARKET,40.74723999,-73.892201
7633,79 DELI & GROCERY STORE CORP.,11372,GROCERY SUPERMARKET,40.74751001,-73.886621
7634,S & M GROCERY CORP,11372,GROCERY SUPERMARKET,40.74845,-73.87730602
7635,MARUTINANDAN 77 CORP,11372,BAR/LOUNGE,40.74561,-73.88859099
7636,"MOZID, SAYEDA F.",11372,CONVENIENCE STORE,40.74712004,-73.89238992
7637,WELCOME CONVENIENCE INC (WELCOME CONVENIENCE AKS),11372,GROCERY SUPERMARKET,40.74672001,-73.89375601
7638,A&P LOTTERY STORE INC,11372,GROCERY SUPERMARKET,40.74874999,-73.892575
7639,SKY CONVENIENCE INC.,11372,GROCERY SUPERMARKET,40.74874999,-73.87210304
7640,GHM NORTHERN CORP,11372,GROCERY SUPERMARKET,40.75532002,-73.890563
7641,LAS MARIAS DELI CORP,11373,GROCERY SUPERMARKET,40.74334999,-73.89004198
7642,SMART SUPERMARKET CORP,11373,GROCERY SUPERMARKET,40.74226,-73.87081398
7643,HYUN KIM,11373,STAND,40.74589004,-73.88455989
7644,MUKTI 74 PETROLEUM INC,11373,GROCERY SUPERMARKET,40.73038,-73.88781399
7645,G&G GROCERY STORE INC,11373,GROCERY SUPERMARKET,40.73646002,-73.87836398
7646,TMW GROUP INC,11373,GROCERY SUPERMARKET,40.74058999,-73.87953401
7647,FRESH FOOD BAZAR INC.,11373,GROCERY SUPERMARKET,40.74337002,-73.88829796
7648,YAMIN FOOD MART INC,11373,GROCERY SUPERMARKET,40.74362001,-73.88827399
7649,7901 LUCKY MARKET CORP.,11373,GROCERY SUPERMARKET,40.74958,-73.88698603
7650,LOLA'S GROCERY STORE INC,11373,GROCERY SUPERMARKET,40.73345,-73.88407097
7651,SKYLEE DELI GROCERY CORP,11373,GROCERY SUPERMARKET,40.742273,-73.88085902
7652,NEW BAXTER DELI INC,11373,DELICATESSEN,40.74561,-73.883817
7653,SPEEDWAY L.L.C.,11373,GROCERY SUPERMARKET,40.73878998,-73.88596302
7654,"SINGH, HARBHAJAN",11373,CONVENIENCE STORE,40.74395005,-73.8850799
7655,PRAMUKH 40 INC,11373,BAR/LOUNGE,40.74654999,-73.89149499
7656,AAA PLUS DELI INC,11373,GROCERY SUPERMARKET,40.74680999,-73.88271897
7657,8202 ST. GRILL CORP.,11373,GROCERY SUPERMARKET,40.74744702,-73.88370803
7658,WOODHAVEN PETROLEUM LLC,11373,GAS STATION,40.73082277,-73.87173721
7659,GOOD FORTUNE SUPERMARKET OF ELMHURST,11373,CONVENIENCE STORE,40.73814001,-73.88622302
7660,JONG DO CHUN & YOUNG OK CHUN,11373,GROCERY SUPERMARKET,40.73556999,-73.88067697
7661,GARDEN GROCERY INC,11373,CONVENIENCE STORE,40.73735999,-73.88355699
7662,AFRA TRADING INC,11373,OTHER,40.74825001,-73.87622299
7663,STOP & SHOP SUPERMARKET CO.,11373,GROCERY SUPERMARKET,40.73038919,-73.88716567
7664,TANVIR A. SYED,11373,STAND,40.73561999,-73.87540299
7665,J & M CORONA DELI CORP.,11373,GROCERY SUPERMARKET,40.74234998,-73.87301599
7666,NEW TOWN MARKET INC,11373,GROCERY SUPERMARKET,40.74234001,-73.872715
7667,WOODSIDE DELI & GROCERY INC,11373,GROCERY SUPERMARKET,40.74344001,-73.88783696
7668,M&B CANDY GROCERY STORE INC,11373,GROCERY SUPERMARKET,40.74810999,-73.87660504
7669,VAPES AND STUFF LLC,11373,GROCERY SUPERMARKET,40.73742101,-73.87908399
7670,NEW PARADISE GROCERY INC,11373,GROCERY SUPERMARKET,40.74285001,-73.883069
7671,"PATEL, DIPAKKUMAR",11373,OTHER,40.73912709,-73.89015418
7672,GREEN GROCERY & CONVENICE LLC.,11373,CONVENIENCE STORE,40.74152001,-73.88034798
7673,HUA CHU GROCERY INC,11373,GROCERY SUPERMARKET,40.73335,-73.88375103
7674,SOY BEAN CHAN INC,11373,GROCERY SUPERMARKET,40.73448998,-73.87471903
7675,ANGELO MINI MARKET INC,11373,GROCERY SUPERMARKET,40.74198001,-73.87411402
7676,QUEENS BLVD OPERATING CORP,11373,CONVENIENCE/GAS,40.73774002,-73.88087604
7677,JUNCTION GROCERY &DISCOUNT STORE INC,11373,GROCERY SUPERMARKET,40.74175001,-73.86771
7678,"SPRAUER, MICHELLE",11373,STAND,40.73456855,-73.86770079
7679,HIMALAYAN DELI INC.,11373,DELICATESSEN,40.73758001,-73.87707501
7680,GLOBER MARKET INC,11373,GROCERY SUPERMARKET,40.74242001,-73.88162496
7681,LUCKY HUANG GROCERY STORE INC.,11373,CONVENIENCE/GAS,40.74209999,-73.88113102
7682,CHOCOLATE DELI & GROCERY INC,11373,GROCERY SUPERMARKET,40.74170001,-73.880582
7683,GORKHA CAFE AND DELI INC,11373,GROCERY SUPERMARKET,40.73617998,-73.87733703
7684,HEADLINE NEWS INC. I,11373,GROCERY SUPERMARKET,40.73528999,-73.87488097
7685,MICHAEL DELI GRILL CORP,11373,GROCERY SUPERMARKET,40.73310998,-73.87526704
7686,SHREE GROCERY INC,11373,GROCERY SUPERMARKET,40.73533001,-73.88175899
7687,ONE STOP SHOP MARKET INC,11373,GROCERY SUPERMARKET,40.74777999,-73.878928
7688,82 NEWSSTAND CORP,11373,GROCERY SUPERMARKET,40.74744002,-73.88402302
7689,Y J ELMHURST GROCERY INC,11373,GROCERY SUPERMARKET,40.74800002,-73.87667796
7690,A & R GROCERY INC,11373,GROCERY SUPERMARKET,40.73365799,-73.86936601
7691,WHITNEY GROCERY INC,11373,GROCERY SUPERMARKET,40.74165999,-73.87948498
7692,"NUTHIN' LEFT DELI & GROCERY, INC",11373,GROCERY SUPERMARKET,40.73925002,-73.87127801
7693,JEFFERY & MICHELLE INC,11373,TOBACCO RETAIL,40.74247999,-73.87388402
7694,GORKHA MINI MART INC,11373,GROCERY SUPERMARKET,40.73556001,-73.88074101
7695,CORONA GOURMET DELI INC,11373,GROCERY SUPERMARKET,40.74149,-73.87478902
7696,CHONS FRUIT & VEGETABLE CORP,11373,GROCERY SUPERMARKET,40.74598002,-73.88442896
7697,82ND CANDY CORP,11373,GROCERY SUPERMARKET,40.74621999,-73.88379504
7698,NAN BEI GROCERY INC.,11373,GROCERY SUPERMARKET,40.74480001,-73.88436501
7699,A.C. WOODHAVEN REALITY CORP.,11374,GROCERY SUPERMARKET,40.71478999,-73.85948199
7700,PRABESH INC,11374,GROCERY SUPERMARKET,40.72931998,-73.86104102
7701,6135 REGO CORP,11374,GROCERY SUPERMARKET,40.73297001,-73.86369196
7702,63-28 99TH STREET FARM LTD,11374,GROCERY SUPERMARKET,40.73218999,-73.857068
7703,"MILILLO, MARGARET",11374,GROCERY SUPERMARKET,40.72930003,-73.86284992
7704,B & X 99 CENTS & UP INC.,11374,DISCOUNT STORE,40.72721,-73.85528701
7705,ADAM'S BAGELS CORP,11374,DELICATESSEN,40.72294001,-73.868286
7706,WOODHAVEN AUTO SERVICE CENTER INC.,11374,CONVENIENCE/GAS,40.72146002,-73.86596203
7707,63 SUPER MART INC,11374,GROCERY SUPERMARKET,40.72964,-73.86281999
7708,7 DAYS CONVENIENCE STORE INC.,11374,CONVENIENCE STORE,40.71201998,-73.86007702
7709,VAPORS DELIGHT LLC,11374,GROCERY SUPERMARKET,40.72639567,-73.86467231
7710,"OH, JOO HWAN",11374,DELICATESSEN,40.72621,-73.87056999
7711,RELIABLE TELECOMMUNICATIONS INC.,11374,OTHER,40.73251001,-73.86824996
7712,Z & X STORE INC,11374,DISCOUNT STORE,40.72594002,-73.85960201
7713,ROMARK UNIVERSAL FOOD LLC,11374,GROCERY SUPERMARKET,40.73157999,-73.85935098
7714,YOGI 97 CORP,11374,GROCERY SUPERMARKET,40.71833562,-73.83760637
7715,LITTLE HAVANA CIGAR COMPANY INC.,11374,TOBACCO RETAIL,40.72398699,-73.86937196
7716,MIRACLE DELI CORP,11374,DELICATESSEN,40.73023021,-73.8717209
7717,MINI MART,11374,GROCERY SUPERMARKET,40.72903998,-73.86029
7718,J & J SUPER STAR DELI INC,11374,CONVENIENCE STORE,40.72568001,-73.86966499
7719,ANW DELI & FRUIT LLC,11374,GROCERY SUPERMARKET,40.73244999,-73.85664496
7720,JANI USA INC,11374,GROCERY SUPERMARKET,40.73193002,-73.86869596
7721,STEPHEN DELI 1 CORP,11374,CONVENIENCE STORE,40.72819002,-73.87077702
7722,7-ELEVEN STORE 29937C,11374,CONVENIENCE STORE,40.71979001,-73.864461
7723,IRFAN ULLAH,11374,GROCERY SUPERMARKET,40.72992,-73.86093398
7724,"MAGAR, RADHIKA",11374,CONVENIENCE STORE,40.73251001,-73.86824996
7725,HS KING TRADING INC.,11374,GROCERY SUPERMARKET,40.71979001,-73.864461
7726,"SHAH, LEENA",11374,STAND,40.73218023,-73.85849455
7727,NIDHI CONVENIENCE INC,11374,CONVENIENCE STORE,40.72747998,-73.85428797
7728,CHOE FARM OF NYC INC,11374,GROCERY SUPERMARKET,40.73113001,-73.860189
7729,ASHI CONVENIENCE & GROCERY INC,11374,GROCERY SUPERMARKET,40.72860002,-73.86347797
7730,QUEENS LOBBY NEWSTAND INC.,11374,CONVENIENCE STORE,40.73122502,-73.86359599
7731,10014 CORP.,11375,CONVENIENCE STORE,40.72655999,-73.85347602
7732,71 AVE MART INC,11375,GROCERY SUPERMARKET,40.71081999,-73.85049801
7733,FOREST HILLS DELI BAGELS INC,11375,DELICATESSEN,40.71780002,-73.83662303
7734,MAHEK GROCERY INC.,11375,GROCERY SUPERMARKET,40.71859001,-73.83829698
7735,SATKAIVAL USA INC,11375,GROCERY SUPERMARKET,40.72128999,-73.85526203
7736,MINI LLC,11375,GROCERY SUPERMARKET,40.71511999,-73.83054296
7737,"PATEL, JAYENDRA",11375,STAND,40.72081004,-73.8430299
7738,"7-ELEVEN, INC.",11375,CONVENIENCE STORE,40.72128798,-73.84499998
7739,"DUMAIN, ALAN",11375,CONVENIENCE STORE,40.71032998,-73.85171598
7740,SHREE SAI FOOD MART INC,11375,GROCERY SUPERMARKET,40.72376001,-73.84836498
7741,DUTT  NEWS INC,11375,STAND,40.71967936,-73.84515473
7742,MOM & SON INC,11375,OTHER,40.72107998,-73.84438903
7743,VASU CONVENIENCE INC,11375,CONVENIENCE STORE,40.71457998,-73.83208104
7744,STONE DELI & GIRLL INC,11375,GROCERY SUPERMARKET,40.71718998,-73.85704503
7745,ELMHURST NEWS CORPORATION,11375,STAND,40.73418002,-73.85005997
7746,METRO CANDY INC,11375,CONVENIENCE STORE,40.71135002,-73.855904
7747,"PRAMUKH 106, INC ( E-SMOKE VAPE & CONVENIENCE)",11375,GROCERY SUPERMARKET,40.71977002,-73.84486596
7748,NIEL & BRIJESH INC,11375,DELICATESSEN,40.71832131,-73.83757531
7749,"BNA QUICK STOP, INC",11375,CONVENIENCE STORE,40.72708,-73.853156
7750,JAY NEWSSTAND,11375,STAND,40.72127004,-73.8440799
7751,AUSTIN STOP N GO CONVENIENCES,11375,CONVENIENCE STORE,40.72096,-73.84663496
7752,M & F SUPER DEAL INC,11375,CONVENIENCE STORE,40.73175999,-73.84874703
7753,SHREEJI RAJIPO INC.,11375,CONVENIENCE STORE,40.72084001,-73.85510697
7754,THE STOP & SHOP SUPERMARKET COMPANY LLC,11375,GROCERY SUPERMARKET,40.70714599,-73.85515298
7755,SHRADDHA 63 INC,11375,GROCERY SUPERMARKET,40.73310001,-73.84943401
7756,BHAKTI 2034 INC.,11375,GROCERY SUPERMARKET,40.71091998,-73.85313102
7757,BHAKTI 118 INC,11375,GROCERY SUPERMARKET,40.71493001,-73.83144502
7758,SHANVI CONVENIENCE AND GROCERY INC,11375,CONVENIENCE STORE,40.71920001,-73.83817401
7759,ALSHAR 108 INC,11375,DELICATESSEN,40.73262002,-73.84919001
7760,PRAMUKH 71 INC,11375,TOBACCO RETAIL,40.72107998,-73.84399902
7761,MAIWAND FOOD CORP.,11375,GROCERY SUPERMARKET,40.71022999,-73.84876002
7762,"HU, XIAN LI & KONG, PING",11375,GROCERY SUPERMARKET,40.72506,-73.84996802
7763,U M D DELI GROCERY INC,11377,GROCERY SUPERMARKET,40.74052001,-73.89565803
7764,VELAZQUEZ GROCERY STORE,11377,GROCERY SUPERMARKET,40.73929,-73.90001796
7765,R & S AUTO DIAGNOSTIC INC.,11377,CONVENIENCE STORE,40.75007998,-73.899047
7766,ELIZABETH'S DELI GROCERY INC.,11377,GROCERY SUPERMARKET,40.74447999,-73.91179302
7767,WOODSIDE DELI INC.,11377,CONVENIENCE STORE,40.74928002,-73.90971297
7768,WINNERS CONVENIENCE INC,11377,GROCERY SUPERMARKET,40.74539999,-73.90332998
7769,55 CORNER DELI INC,11377,CONVENIENCE STORE,40.74479,-73.90977299
7770,HAPPINESS DELI INC,11377,DELICATESSEN,40.73686998,-73.89908396
7771,SAANVI FOOD MART INC.,11377,GROCERY SUPERMARKET,40.74618001,-73.89646596
7772,S & S CONVIENECE STORE NY CORP,11377,GROCERY SUPERMARKET,40.74529002,-73.90368202
7773,JITU SARNALE INC,11377,DELICATESSEN,40.74896493,-73.90188565
7774,APNA FOOD & OIL CORP.,11377,CONVENIENCE STORE,40.74054,-73.90019398
7775,"AAA QUEENS GAS, INC",11377,CONVENIENCE STORE,40.74182,-73.90405996
7776,51-02 KINGS DELI CORP,11377,DELICATESSEN,40.75683002,-73.90766301
7777,AUSTRO GROCERY & DELI CORP,11377,GROCERY SUPERMARKET,40.74311001,-73.89695898
7778,"EL REY DE LOS TACOS, CORP.",11377,GROCERY SUPERMARKET,40.74442002,-73.91531502
7779,JUST RIGHT CONVENIENCE INC,11377,GROCERY SUPERMARKET,40.74525,-73.90701903
7780,MARUTI 6903 CORP,11377,GROCERY SUPERMARKET,40.75447998,-73.89726903
7781,AATMA ENTERPRISES INC.,11377,CONVENIENCE STORE,40.74621002,-73.913673
7782,MARY'S EXPRESS DELI & GROCERY L.L.C.,11377,GROCERY SUPERMARKET,40.74605998,-73.91256399
7783,GOLD BRIGHT IDA INC.,11377,GROCERY SUPERMARKET,40.74595999,-73.89857501
7784,EL SUPER BARATILLO CORP.,11377,GROCERY SUPERMARKET,40.73916,-73.91962298
7785,"MARS DELI, INC",11377,BAR/LOUNGE,40.73935002,-73.92089803
7786,NIHA MINI MART INC,11377,GROCERY SUPERMARKET,40.74982002,-73.899148
7787,"LEE, KYUNG SOON",11377,GROCERY SUPERMARKET,40.74915999,-73.90163097
7788,AKOTA MEAT MARKET CO  INC,11377,GROCERY SUPERMARKET,40.74653,-73.89243602
7789,"KHAN, MOHAMED M.",11377,STAND,40.74566,-73.90386701
7790,WOODSIDE MINI MARKET CORP.,11377,GROCERY SUPERMARKET,40.73934,-73.91864003
7791,ROSA'S GROCERY & DELI CORP,11377,GROCERY SUPERMARKET,40.74039,-73.89432396
7792,DOLORES CONVENIENCE & GROCERY,11377,GROCERY SUPERMARKET,40.74526999,-73.90339
7793,RENSON 69 LLC,11377,GROCERY SUPERMARKET,40.74073001,-73.89626002
7794,6119 CSTORE INC,11377,GROCERY SUPERMARKET,40.75419998,-73.90068197
7795,WOODSIDE CANDY STORE INC,11377,GROCERY SUPERMARKET,40.74493002,-73.90429399
7796,GREVER AND SONS SERVICE STATIONS INC,11377,GROCERY SUPERMARKET,40.75773053,-73.89926596
7797,APEX NYC INC,11377,CONVENIENCE STORE,40.74257583,-73.91572837
7798,ORIGINAL ESPINAL DELI II CORP.,11377,DELICATESSEN,40.75383998,-73.90317198
7799,SUNNYSIDE SUPER DELI INC.,11377,DELICATESSEN,40.74871,-73.913284
7800,NABIA CORP.,11377,CONVENIENCE STORE,40.74372001,-73.90033002
7801,TRK USA CORP,11377,BAR/LOUNGE,40.74582001,-73.89991503
7802,LISA MINI MARKET CORP,11377,CONVENIENCE STORE,40.74951999,-73.89777999
7803,WOODSIDE GOURMET INC,11377,GROCERY SUPERMARKET,40.74956999,-73.89857803
7804,JUNCTION GOURMET DELI INC,11377,GROCERY SUPERMARKET,40.73704001,-73.86582901
7805,CITY DELI GROCERY INC.,11377,CONVENIENCE STORE,40.74453011,-73.91448862
7806,J CHINA MARKET INC,11377,GROCERY SUPERMARKET,40.73802999,-73.89570798
7807,DEVIN BRAND CORP,11377,GROCERY SUPERMARKET,40.73679999,-73.89612498
7808,31ST AVE. DELI CORP,11377,GROCERY SUPERMARKET,40.75719999,-73.90798797
7809,DRISHA DELI & GROCERY INC,11377,GROCERY SUPERMARKET,40.73679999,-73.89612498
7810,SHRIJI CORP,11377,GROCERY SUPERMARKET,40.74183001,-73.90479204
7811,HABIBI GOURMET DELI 2 CORP,11377,GROCERY SUPERMARKET,40.74634002,-73.90000396
7812,FUTANI 1959 CORP,11377,CONVENIENCE STORE,40.74031,-73.89832004
7813,MA NEWS GROCERY INC.,11377,GROCERY SUPERMARKET,40.75549,-73.88741702
7814,HS KING TRADING INC,11377,GROCERY SUPERMARKET,40.74551,-73.90528498
7815,BROADWAY STOP N GO GROCERY INC,11377,GROCERY SUPERMARKET,40.75357,-73.90722204
7816,CANDY & NEWSSTAND INC,11377,CONVENIENCE STORE,40.74744002,-73.88402302
7817,GHANSHYAM P. PATEL TRADING INC.,11377,GROCERY SUPERMARKET,40.74518001,-73.90342202
7818,LINCOLN AVENUE DELI INC.,11377,CONVENIENCE STORE,40.74436998,-73.91269701
7819,"SHAH, JYOTI Y",11377,GROCERY SUPERMARKET,40.74560003,-73.9034299
7820,J & C NOVELTIES INC.,11377,GROCERY SUPERMARKET,40.73653998,-73.89613496
7821,YAHAN CORP,11377,GROCERY SUPERMARKET,40.74054,-73.90019398
7822,BHAKTI 61 INC,11377,GROCERY SUPERMARKET,40.74575002,-73.903476
7823,BIG SIX DELI CORP,11377,GROCERY SUPERMARKET,40.74115868,-73.90379911
7824,58 DELI & GROCERY CORP,11377,GROCERY SUPERMARKET,40.74843998,-73.90497502
7825,WOODSIDE FOOD CENTER CORP.,11377,GROCERY SUPERMARKET,40.75411,-73.90837002
7826,ROBIN GROCERY & NEWS INC.,11377,GROCERY SUPERMARKET,40.74659001,-73.89991897
7827,GUANCHE GROCERY CORP.,11377,GROCERY SUPERMARKET,40.73940999,-73.91926499
7828,MARK INTERNATIONAL LLC,11377,GROCERY SUPERMARKET,40.74674998,-73.90053101
7829,"UDDIN, SHEIKH",11377,GROCERY SUPERMARKET,40.74613001,-73.91321996
7830,AAA DELI GROCERY & GRILL INC.,11377,CONVENIENCE STORE,40.73556999,-73.91851799
7831,METRO CONVENIENCE INC.,11377,GROCERY SUPERMARKET,40.74601602,-73.91504696
7832,THE BROTHER GROCERY STORE & DELI CORP.,11377,GROCERY SUPERMARKET,40.74613001,-73.89699503
7833,AB NEWS & LOTTO INC,11377,GROCERY SUPERMARKET,40.74608001,-73.89643998
7834,4 YOUR CONVENIENCE INC,11377,GROCERY SUPERMARKET,40.76012,-73.907259
7835,8001 GOURMET DELI INC.,11377,CONVENIENCE STORE,40.75552001,-73.88711301
7836,DHAKA BAZAR HALAL MEAT AND FISH INC,11377,GROCERY SUPERMARKET,40.75452,-73.89679
7837,PORT JEFFERSON FUEL INC,11377,GROCERY SUPERMARKET,40.76286159,-73.90208787
7838,2009 CAROLINA DELI GROCERY CORP,11377,GROCERY SUPERMARKET,40.74311999,-73.90731097
7839,61-01 BIG APPLE DELI GROCERY CORP,11378,GROCERY SUPERMARKET,40.72202999,-73.904268
7840,GRAND MARS BAGEL & DELI INC,11378,DELICATESSEN,40.72678102,-73.89334596
7841,A & Z MILK FARM CORP.,11378,GROCERY SUPERMARKET,40.71501999,-73.91095299
7842,5754 DELI INC,11378,GROCERY SUPERMARKET,40.72307999,-73.91255804
7843,EL SAFIRO DELI GROCERY CORP,11378,GROCERY SUPERMARKET,40.71506002,-73.91100898
7844,PLATHO DELI GROCERY INC,11378,DELICATESSEN,40.7301358,-73.90019257
7845,MASPETH GRILL & DELI CORP,11378,CONVENIENCE STORE,40.72793001,-73.89223603
7846,OLYMPIC THREE INC.,11378,CONVENIENCE STORE,40.72558765,-73.8937466
7847,BEVERAGES AND BEYOND DISTRIBUTORS LL,11378,OTHER,40.71518,-73.913573
7848,MAHARAJ MATAJI CORPORATION ( MASPETH MINI MART),11378,GROCERY SUPERMARKET,40.72632001,-73.894402
7849,VAPE SHOP MASPETH LLC,11378,GROCERY SUPERMARKET,40.72507899,-73.897236
7850,NEW PJ'S CORP,11378,CONVENIENCE STORE,40.72201,-73.90459196
7851,60-90 ELIOT AVE INC,11378,GROCERY SUPERMARKET,40.71393998,-73.901953
7852,HONEY DELI & GROCERY INC.,11378,GROCERY SUPERMARKET,40.72245,-73.90155
7853,MYRNA'S DELI INC,11378,DELICATESSEN,40.72420999,-73.89826103
7854,BHAKTI 55 INC,11378,GROCERY SUPERMARKET,40.72645999,-73.895222
7855,MAURICE PETROLEUM LLC,11378,CONVENIENCE/GAS,40.72681002,-73.90743401
7856,MASPETH CONVENIENCE STORE CORP,11378,GROCERY SUPERMARKET,40.72604002,-73.89485102
7857,THE TWIN SLICE OF PIZZA CORP,11378,CONVENIENCE STORE,40.72304001,-73.91222897
7858,GRAND MINI MART LLC,11378,CONVENIENCE STORE,40.72839001,-73.89134403
7859,EMPIRE SMOKE DISTRIBUTORS,11378,GROCERY SUPERMARKET,40.72263001,-73.91517303
7860,ONE STOP FOODS MARKET CORP,11378,CONVENIENCE STORE,40.72038998,-73.90532697
7861,KRISHNA CANDY & GROCERY INC.,11378,GROCERY SUPERMARKET,40.72125001,-73.90348497
7862,NEW MAURICE DELI INC,11378,GROCERY SUPERMARKET,40.72596999,-73.908755
7863,FRIENDZ DELI & GROCERY INC,11378,GROCERY SUPERMARKET,40.72258801,-73.90120903
7864,"ZAPOLSKI, RICHARD & ZAPOLSKI, DIANE",11378,GROCERY SUPERMARKET,40.72304001,-73.90860899
7865,FRANK'S DELI OF MASPETH INC.,11378,GROCERY SUPERMARKET,40.73074,-73.89157302
7866,"E A E EATERY ETC, INC.",11378,RESTAURANT/ATUPA,40.72908001,-73.91958199
7867,SYRENA GROCERY INC,11378,GROCERY SUPERMARKET,40.72445001,-73.90422903
7868,MASPETH FOOD CORP,11378,GROCERY SUPERMARKET,40.72304001,-73.91222897
7869,F & R SUPERMARKET CORP,11378,GROCERY SUPERMARKET,40.73172001,-73.89996498
7870,BORJA'S DELI GROCERY CORP,11378,CONVENIENCE STORE,40.73054998,-73.89554596
7871,SUNNY GROCERY & GRILL INC,11378,GROCERY SUPERMARKET,40.71467998,-73.90137901
7872,SWEET CORNER DELI AND GROCERY CORP.,11378,GROCERY SUPERMARKET,40.71687,-73.90195502
7873,CADWELL DELI CORP,11378,DELICATESSEN,40.72386998,-73.892432
7874,ARVI CONVENIENCE STORE INC.,11378,CONVENIENCE STORE,40.71524999,-73.90116301
7875,METRO MINI MARKET NY INC,11379,GROCERY SUPERMARKET,40.71237999,-73.89576498
7876,MIDDLE VILLAGE DELI INC,11379,GROCERY SUPERMARKET,40.71250002,-73.88664304
7877,MAMAS DELI INC,11379,DELICATESSEN,40.71395,-73.90080502
7878,MATISI FAMILY GROCERY INC,11379,GROCERY SUPERMARKET,40.71017999,-73.873247
7879,G R STATIONERY STORE INC.,11379,STATIONERY STORE,40.7182,-73.87239598
7880,ANVI DELI & GROCERY INC,11379,DELICATESSEN,40.72210999,-73.87400397
7881,DCR PETROLEUM CORP,11379,GAS STATION,40.71938998,-73.89071698
7882,MIDDLE VILLAGE VAPE SHOP AND TOBACCO INC.,11379,TOBACCO RETAIL,40.71286002,-73.87897301
7883,ELIOT CONVENIENCE INC.,11379,GROCERY SUPERMARKET,40.72775001,-73.87322101
7884,SHAYONA DELI & GROCERY INC,11379,GROCERY SUPERMARKET,40.710563,-73.87727802
7885,SURBHI ENTERPRISE INC,11379,GROCERY SUPERMARKET,40.7128,-73.87751599
7886,"7 ELEVEN, INC",11379,CONVENIENCE STORE,40.71345999,-73.872687
7887,FRESH POND PETROLEUM LLC.,11379,GROCERY SUPERMARKET,40.71429001,-73.90132604
7888,QUICK STOP TWO GOURMET DELI INC,11379,GROCERY SUPERMARKET,40.71295,-73.87610498
7889,MO'S CONVENIENCE INC,11379,CONVENIENCE STORE,40.71217999,-73.889066
7890,ELIOT CONVENIENT AND GROCERY INC,11379,GROCERY SUPERMARKET,40.72163,-73.88678704
7891,RIDDHI & SIDDHI FOOD INC.,11379,CONVENIENCE STORE,40.71104001,-73.87331699
7892,"DUMAIN, ALAN R.",11379,GROCERY SUPERMARKET,40.722032,-73.88637096
7893,D & P CONVENIENCE STORE INC,11379,GROCERY SUPERMARKET,40.72606001,-73.877216
7894,MIDDLE VILLAGE CARD LLC.,11379,GROCERY SUPERMARKET,40.72483,-73.87924903
7895,KAVYA OPTIMO II INC.,11379,CONVENIENCE STORE,40.71304999,-73.87719404
7896,"VALDEZ, OLIVIER",11379,CONVENIENCE STORE,40.71173999,-73.87554699
7897,74TH ST GOURMET DELI THREE CORP.,11379,BAR/LOUNGE,40.71291002,-73.87851603
7898,"LOPEZ, JAKELY",11385,GROCERY SUPERMARKET,40.70428998,-73.88305097
7899,TEJEDA BROS. FOOD CORP,11385,GROCERY SUPERMARKET,40.69878001,-73.89383102
7900,FAMILY DELI & GRILL INC.,11385,CONVENIENCE STORE,40.70198999,-73.904067
